run,trial,stim,response,response_unmapped,subject,Fbtype,threshold,phase,correct,Fbtype_str
10,20,2,2,1,28,1,11.4,2_feedback,1,reliable
10,21,2,2,2,28,1,11.4,2_feedback,1,reliable
10,22,3,1,1,28,1,11.4,2_feedback,1,reliable
10,23,1,1,2,28,1,11.4,2_feedback,1,reliable
10,24,1,1,1,28,1,11.4,2_feedback,1,reliable
10,25,4,2,2,28,1,11.4,2_feedback,1,reliable
10,26,4,2,2,28,1,11.4,2_feedback,1,reliable
10,27,3,2,1,28,1,11.4,2_feedback,0,reliable
10,28,1,1,2,28,1,11.4,2_feedback,1,reliable
10,29,2,2,1,28,1,11.4,2_feedback,1,reliable
10,30,1,1,1,28,1,11.4,2_feedback,1,reliable
10,31,3,1,2,28,1,11.4,2_feedback,1,reliable
10,32,2,2,1,28,1,11.4,2_feedback,1,reliable
10,1,2,2,1,29,2,3.1,2_feedback,1,unreliable
10,2,1,1,2,29,2,3.1,2_feedback,1,unreliable
10,4,3,1,2,29,2,3.1,2_feedback,1,unreliable
10,6,4,2,2,29,2,3.1,2_feedback,1,unreliable
10,7,2,2,2,29,2,3.1,2_feedback,1,unreliable
10,8,3,1,1,29,2,3.1,2_feedback,1,unreliable
10,9,2,2,1,29,2,3.1,2_feedback,1,unreliable
10,10,2,1,1,29,2,3.1,2_feedback,0,unreliable
10,11,4,2,1,29,2,3.1,2_feedback,1,unreliable
10,12,1,2,1,29,2,3.1,2_feedback,0,unreliable
10,14,3,1,1,29,2,3.1,2_feedback,1,unreliable
10,15,4,2,2,29,2,3.1,2_feedback,1,unreliable
10,16,1,1,1,29,2,3.1,2_feedback,1,unreliable
10,17,4,1,2,29,2,3.1,2_feedback,0,unreliable
10,18,4,2,2,29,2,3.1,2_feedback,1,unreliable
10,19,1,2,2,29,2,3.1,2_feedback,0,unreliable
10,20,3,1,2,29,2,3.1,2_feedback,1,unreliable
10,21,1,1,2,29,2,3.1,2_feedback,1,unreliable
10,22,2,2,1,29,2,3.1,2_feedback,1,unreliable
10,23,2,1,2,29,2,3.1,2_feedback,0,unreliable
10,24,3,2,2,29,2,3.1,2_feedback,0,unreliable
10,25,3,1,1,29,2,3.1,2_feedback,1,unreliable
10,26,2,1,2,29,2,3.1,2_feedback,0,unreliable
10,27,1,1,2,29,2,3.1,2_feedback,1,unreliable
10,28,4,2,1,29,2,3.1,2_feedback,1,unreliable
10,29,2,2,2,29,2,3.1,2_feedback,1,unreliable
10,30,3,2,1,29,2,3.1,2_feedback,0,unreliable
10,31,4,1,1,29,2,3.1,2_feedback,0,unreliable
10,1,1,1,2,30,1,11.55,2_feedback,1,reliable
10,2,2,2,1,30,1,11.55,2_feedback,1,reliable
10,3,1,1,2,30,1,11.55,2_feedback,1,reliable
10,4,2,2,2,30,1,11.55,2_feedback,1,reliable
10,5,4,2,2,30,1,11.55,2_feedback,1,reliable
10,6,3,1,2,30,1,11.55,2_feedback,1,reliable
10,7,3,2,1,30,1,11.55,2_feedback,0,reliable
10,8,4,2,2,30,1,11.55,2_feedback,1,reliable
10,9,3,1,2,30,1,11.55,2_feedback,1,reliable
10,10,4,2,1,30,1,11.55,2_feedback,1,reliable
10,11,2,2,1,30,1,11.55,2_feedback,1,reliable
10,12,1,1,2,30,1,11.55,2_feedback,1,reliable
10,13,2,2,2,30,1,11.55,2_feedback,1,reliable
10,14,3,1,1,30,1,11.55,2_feedback,1,reliable
10,15,4,2,2,30,1,11.55,2_feedback,1,reliable
10,16,1,1,1,30,1,11.55,2_feedback,1,reliable
10,17,2,2,2,30,1,11.55,2_feedback,1,reliable
10,18,4,2,1,30,1,11.55,2_feedback,1,reliable
10,19,4,2,1,30,1,11.55,2_feedback,1,reliable
10,20,1,1,2,30,1,11.55,2_feedback,1,reliable
10,21,2,2,1,30,1,11.55,2_feedback,1,reliable
10,22,3,1,2,30,1,11.55,2_feedback,1,reliable
10,23,3,1,1,30,1,11.55,2_feedback,1,reliable
10,24,1,1,1,30,1,11.55,2_feedback,1,reliable
10,25,4,2,1,30,1,11.55,2_feedback,1,reliable
10,26,4,2,2,30,1,11.55,2_feedback,1,reliable
10,27,2,2,1,30,1,11.55,2_feedback,1,reliable
10,28,1,1,1,30,1,11.55,2_feedback,1,reliable
10,29,3,1,1,30,1,11.55,2_feedback,1,reliable
10,30,3,1,2,30,1,11.55,2_feedback,1,reliable
10,31,1,1,1,30,1,11.55,2_feedback,1,reliable
10,32,2,2,2,30,1,11.55,2_feedback,1,reliable
11,1,4,2,1,1,2,11.1,2_feedback,1,unreliable
11,2,1,1,1,1,2,11.1,2_feedback,1,unreliable
11,3,2,1,1,1,2,11.1,2_feedback,0,unreliable
11,4,2,2,2,1,2,11.1,2_feedback,1,unreliable
11,5,4,2,1,1,2,11.1,2_feedback,1,unreliable
11,6,3,1,2,1,2,11.1,2_feedback,1,unreliable
11,7,1,1,1,1,2,11.1,2_feedback,1,unreliable
11,8,3,1,1,1,2,11.1,2_feedback,1,unreliable
11,9,1,1,2,1,2,11.1,2_feedback,1,unreliable
11,10,2,2,1,1,2,11.1,2_feedback,1,unreliable
11,11,3,1,1,1,2,11.1,2_feedback,1,unreliable
11,12,4,1,2,1,2,11.1,2_feedback,0,unreliable
11,13,4,2,2,1,2,11.1,2_feedback,1,unreliable
11,14,1,1,2,1,2,11.1,2_feedback,1,unreliable
11,15,3,1,2,1,2,11.1,2_feedback,1,unreliable
11,16,2,2,2,1,2,11.1,2_feedback,1,unreliable
11,17,2,2,2,1,2,11.1,2_feedback,1,unreliable
11,18,1,1,2,1,2,11.1,2_feedback,1,unreliable
11,19,3,2,2,1,2,11.1,2_feedback,0,unreliable
11,20,1,1,1,1,2,11.1,2_feedback,1,unreliable
11,21,3,1,1,1,2,11.1,2_feedback,1,unreliable
11,22,2,2,1,1,2,11.1,2_feedback,1,unreliable
11,23,4,2,2,1,2,11.1,2_feedback,1,unreliable
11,24,4,2,1,1,2,11.1,2_feedback,1,unreliable
11,25,1,2,2,1,2,11.1,2_feedback,0,unreliable
11,26,4,2,1,1,2,11.1,2_feedback,1,unreliable
11,27,4,2,2,1,2,11.1,2_feedback,1,unreliable
11,28,2,2,1,1,2,11.1,2_feedback,1,unreliable
11,29,2,2,2,1,2,11.1,2_feedback,1,unreliable
11,30,3,1,1,1,2,11.1,2_feedback,1,unreliable
11,31,1,1,1,1,2,11.1,2_feedback,1,unreliable
11,32,3,2,2,1,2,11.1,2_feedback,0,unreliable
11,1,3,1,1,2,1,2.8,2_feedback,1,reliable
11,2,4,2,1,2,1,2.8,2_feedback,1,reliable
11,3,1,1,1,2,1,2.8,2_feedback,1,reliable
11,4,4,2,2,2,1,2.8,2_feedback,1,reliable
11,5,1,1,2,2,1,2.8,2_feedback,1,reliable
11,6,2,2,1,2,1,2.8,2_feedback,1,reliable
11,7,2,2,2,2,1,2.8,2_feedback,1,reliable
11,8,3,1,1,2,1,2.8,2_feedback,1,reliable
11,9,4,2,1,2,1,2.8,2_feedback,1,reliable
11,10,1,1,2,2,1,2.8,2_feedback,1,reliable
11,11,2,2,1,2,1,2.8,2_feedback,1,reliable
11,12,2,2,2,2,1,2.8,2_feedback,1,reliable
11,13,3,1,2,2,1,2.8,2_feedback,1,reliable
11,14,3,1,2,2,1,2.8,2_feedback,1,reliable
11,15,1,1,2,2,1,2.8,2_feedback,1,reliable
11,16,4,2,2,2,1,2.8,2_feedback,1,reliable
11,17,4,2,2,2,1,2.8,2_feedback,1,reliable
11,19,2,2,1,2,1,2.8,2_feedback,1,reliable
11,20,4,2,2,2,1,2.8,2_feedback,1,reliable
11,21,3,1,2,2,1,2.8,2_feedback,1,reliable
11,22,2,2,2,2,1,2.8,2_feedback,1,reliable
11,23,1,1,1,2,1,2.8,2_feedback,1,reliable
11,24,3,1,1,2,1,2.8,2_feedback,1,reliable
11,25,1,1,1,2,1,2.8,2_feedback,1,reliable
11,26,4,2,1,2,1,2.8,2_feedback,1,reliable
11,27,3,1,2,2,1,2.8,2_feedback,1,reliable
11,28,4,2,1,2,1,2.8,2_feedback,1,reliable
11,29,2,2,1,2,1,2.8,2_feedback,1,reliable
11,30,1,1,2,2,1,2.8,2_feedback,1,reliable
11,31,3,1,1,2,1,2.8,2_feedback,1,reliable
11,32,2,2,2,2,1,2.8,2_feedback,1,reliable
11,1,3,1,1,3,2,6.4,2_feedback,1,unreliable
11,2,3,1,2,3,2,6.4,2_feedback,1,unreliable
11,3,2,2,1,3,2,6.4,2_feedback,1,unreliable
11,4,4,2,1,3,2,6.4,2_feedback,1,unreliable
11,5,1,1,1,3,2,6.4,2_feedback,1,unreliable
11,6,2,2,2,3,2,6.4,2_feedback,1,unreliable
11,7,4,1,2,3,2,6.4,2_feedback,0,unreliable
11,8,1,1,2,3,2,6.4,2_feedback,1,unreliable
11,9,3,1,2,3,2,6.4,2_feedback,1,unreliable
11,10,1,1,1,3,2,6.4,2_feedback,1,unreliable
11,11,4,1,1,3,2,6.4,2_feedback,0,unreliable
11,12,2,2,2,3,2,6.4,2_feedback,1,unreliable
11,13,4,1,1,3,2,6.4,2_feedback,0,unreliable
11,14,1,1,1,3,2,6.4,2_feedback,1,unreliable
11,15,2,2,1,3,2,6.4,2_feedback,1,unreliable
11,16,3,1,2,3,2,6.4,2_feedback,1,unreliable
11,17,4,1,2,3,2,6.4,2_feedback,0,unreliable
11,18,3,2,1,3,2,6.4,2_feedback,0,unreliable
11,19,3,1,1,3,2,6.4,2_feedback,1,unreliable
11,20,2,2,2,3,2,6.4,2_feedback,1,unreliable
11,21,2,2,1,3,2,6.4,2_feedback,1,unreliable
11,22,1,2,2,3,2,6.4,2_feedback,0,unreliable
11,23,1,2,1,3,2,6.4,2_feedback,0,unreliable
11,24,4,1,2,3,2,6.4,2_feedback,0,unreliable
11,25,2,2,1,3,2,6.4,2_feedback,1,unreliable
11,26,1,1,2,3,2,6.4,2_feedback,1,unreliable
11,27,3,1,2,3,2,6.4,2_feedback,1,unreliable
11,28,2,2,2,3,2,6.4,2_feedback,1,unreliable
11,29,1,2,2,3,2,6.4,2_feedback,0,unreliable
11,30,3,1,1,3,2,6.4,2_feedback,1,unreliable
11,31,4,1,2,3,2,6.4,2_feedback,0,unreliable
11,32,4,1,1,3,2,6.4,2_feedback,0,unreliable
11,1,2,2,2,4,1,6.6,2_feedback,1,reliable
11,2,3,1,2,4,1,6.6,2_feedback,1,reliable
11,3,4,2,2,4,1,6.6,2_feedback,1,reliable
11,4,1,1,2,4,1,6.6,2_feedback,1,reliable
11,5,3,1,1,4,1,6.6,2_feedback,1,reliable
11,6,1,1,1,4,1,6.6,2_feedback,1,reliable
11,7,4,2,1,4,1,6.6,2_feedback,1,reliable
11,8,2,2,1,4,1,6.6,2_feedback,1,reliable
11,9,3,1,2,4,1,6.6,2_feedback,1,reliable
11,10,3,1,2,4,1,6.6,2_feedback,1,reliable
11,11,2,2,2,4,1,6.6,2_feedback,1,reliable
11,12,1,1,2,4,1,6.6,2_feedback,1,reliable
11,13,4,2,2,4,1,6.6,2_feedback,1,reliable
11,14,4,1,2,4,1,6.6,2_feedback,0,reliable
11,15,1,1,2,4,1,6.6,2_feedback,1,reliable
11,16,2,1,1,4,1,6.6,2_feedback,0,reliable
11,17,3,1,1,4,1,6.6,2_feedback,1,reliable
11,18,4,1,2,4,1,6.6,2_feedback,0,reliable
11,19,1,1,1,4,1,6.6,2_feedback,1,reliable
11,20,2,1,2,4,1,6.6,2_feedback,0,reliable
11,21,4,2,1,4,1,6.6,2_feedback,1,reliable
11,22,3,1,2,4,1,6.6,2_feedback,1,reliable
11,23,2,2,1,4,1,6.6,2_feedback,1,reliable
11,24,1,1,1,4,1,6.6,2_feedback,1,reliable
11,25,1,1,2,4,1,6.6,2_feedback,1,reliable
11,26,3,1,1,4,1,6.6,2_feedback,1,reliable
11,27,2,1,1,4,1,6.6,2_feedback,0,reliable
11,28,3,1,1,4,1,6.6,2_feedback,1,reliable
11,29,4,2,1,4,1,6.6,2_feedback,1,reliable
11,30,1,2,1,4,1,6.6,2_feedback,0,reliable
11,31,2,1,2,4,1,6.6,2_feedback,0,reliable
11,32,4,2,1,4,1,6.6,2_feedback,1,reliable
11,1,3,1,1,5,2,3.05,2_feedback,1,unreliable
11,2,4,2,1,5,2,3.05,2_feedback,1,unreliable
11,3,1,2,1,5,2,3.05,2_feedback,0,unreliable
11,4,4,1,2,5,2,3.05,2_feedback,0,unreliable
11,5,1,1,2,5,2,3.05,2_feedback,1,unreliable
11,6,2,1,1,5,2,3.05,2_feedback,0,unreliable
11,7,2,2,2,5,2,3.05,2_feedback,1,unreliable
11,8,3,1,1,5,2,3.05,2_feedback,1,unreliable
11,9,4,2,1,5,2,3.05,2_feedback,1,unreliable
11,10,1,2,2,5,2,3.05,2_feedback,0,unreliable
11,11,2,2,1,5,2,3.05,2_feedback,1,unreliable
11,12,2,1,2,5,2,3.05,2_feedback,0,unreliable
11,13,3,2,2,5,2,3.05,2_feedback,0,unreliable
11,14,3,1,2,5,2,3.05,2_feedback,1,unreliable
11,15,1,1,2,5,2,3.05,2_feedback,1,unreliable
11,16,4,2,2,5,2,3.05,2_feedback,1,unreliable
11,17,4,1,2,5,2,3.05,2_feedback,0,unreliable
11,18,1,1,1,5,2,3.05,2_feedback,1,unreliable
11,19,2,2,1,5,2,3.05,2_feedback,1,unreliable
11,20,4,2,2,5,2,3.05,2_feedback,1,unreliable
11,21,3,1,2,5,2,3.05,2_feedback,1,unreliable
11,22,2,2,2,5,2,3.05,2_feedback,1,unreliable
11,23,1,1,1,5,2,3.05,2_feedback,1,unreliable
11,24,3,1,1,5,2,3.05,2_feedback,1,unreliable
11,25,1,1,1,5,2,3.05,2_feedback,1,unreliable
11,27,3,1,2,5,2,3.05,2_feedback,1,unreliable
11,28,4,2,1,5,2,3.05,2_feedback,1,unreliable
11,29,2,2,1,5,2,3.05,2_feedback,1,unreliable
11,30,1,1,2,5,2,3.05,2_feedback,1,unreliable
11,31,3,1,1,5,2,3.05,2_feedback,1,unreliable
11,32,2,1,2,5,2,3.05,2_feedback,0,unreliable
11,1,3,1,1,6,1,7.35,2_feedback,1,reliable
11,2,4,2,1,6,1,7.35,2_feedback,1,reliable
11,4,4,2,2,6,1,7.35,2_feedback,1,reliable
11,5,1,1,2,6,1,7.35,2_feedback,1,reliable
11,6,2,2,1,6,1,7.35,2_feedback,1,reliable
11,8,3,2,1,6,1,7.35,2_feedback,0,reliable
11,10,1,1,2,6,1,7.35,2_feedback,1,reliable
11,11,2,2,1,6,1,7.35,2_feedback,1,reliable
11,12,2,1,2,6,1,7.35,2_feedback,0,reliable
11,13,3,1,2,6,1,7.35,2_feedback,1,reliable
11,14,3,1,2,6,1,7.35,2_feedback,1,reliable
11,15,1,2,2,6,1,7.35,2_feedback,0,reliable
11,16,4,2,2,6,1,7.35,2_feedback,1,reliable
11,17,4,1,2,6,1,7.35,2_feedback,0,reliable
11,19,2,2,1,6,1,7.35,2_feedback,1,reliable
11,20,4,2,2,6,1,7.35,2_feedback,1,reliable
11,21,3,1,2,6,1,7.35,2_feedback,1,reliable
11,22,2,1,2,6,1,7.35,2_feedback,0,reliable
11,23,1,1,1,6,1,7.35,2_feedback,1,reliable
11,25,1,1,1,6,1,7.35,2_feedback,1,reliable
11,26,4,2,1,6,1,7.35,2_feedback,1,reliable
11,27,3,1,2,6,1,7.35,2_feedback,1,reliable
11,29,2,2,1,6,1,7.35,2_feedback,1,reliable
11,30,1,1,2,6,1,7.35,2_feedback,1,reliable
11,31,3,1,1,6,1,7.35,2_feedback,1,reliable
11,1,3,2,1,7,2,8.4,2_feedback,0,unreliable
11,2,3,2,2,7,2,8.4,2_feedback,0,unreliable
11,3,2,2,1,7,2,8.4,2_feedback,1,unreliable
11,4,4,2,1,7,2,8.4,2_feedback,1,unreliable
11,5,1,1,1,7,2,8.4,2_feedback,1,unreliable
11,6,2,2,2,7,2,8.4,2_feedback,1,unreliable
11,7,4,2,2,7,2,8.4,2_feedback,1,unreliable
11,8,1,1,2,7,2,8.4,2_feedback,1,unreliable
11,9,3,1,2,7,2,8.4,2_feedback,1,unreliable
11,10,1,1,1,7,2,8.4,2_feedback,1,unreliable
11,12,2,1,2,7,2,8.4,2_feedback,0,unreliable
11,13,4,2,1,7,2,8.4,2_feedback,1,unreliable
11,14,1,1,1,7,2,8.4,2_feedback,1,unreliable
11,15,2,2,1,7,2,8.4,2_feedback,1,unreliable
11,16,3,2,2,7,2,8.4,2_feedback,0,unreliable
11,17,4,1,2,7,2,8.4,2_feedback,0,unreliable
11,18,3,2,1,7,2,8.4,2_feedback,0,unreliable
11,19,3,1,1,7,2,8.4,2_feedback,1,unreliable
11,20,2,2,2,7,2,8.4,2_feedback,1,unreliable
11,21,2,1,1,7,2,8.4,2_feedback,0,unreliable
11,22,1,1,2,7,2,8.4,2_feedback,1,unreliable
11,23,1,1,1,7,2,8.4,2_feedback,1,unreliable
11,24,4,1,2,7,2,8.4,2_feedback,0,unreliable
11,25,2,1,1,7,2,8.4,2_feedback,0,unreliable
11,26,1,1,2,7,2,8.4,2_feedback,1,unreliable
11,27,3,2,2,7,2,8.4,2_feedback,0,unreliable
11,28,2,2,2,7,2,8.4,2_feedback,1,unreliable
11,29,1,1,2,7,2,8.4,2_feedback,1,unreliable
11,30,3,1,1,7,2,8.4,2_feedback,1,unreliable
11,31,4,2,2,7,2,8.4,2_feedback,1,unreliable
11,32,4,2,1,7,2,8.4,2_feedback,1,unreliable
11,1,3,1,1,8,1,6.7,2_feedback,1,reliable
11,2,4,2,1,8,1,6.7,2_feedback,1,reliable
11,3,1,1,1,8,1,6.7,2_feedback,1,reliable
11,4,4,2,2,8,1,6.7,2_feedback,1,reliable
11,5,1,1,2,8,1,6.7,2_feedback,1,reliable
11,6,2,2,1,8,1,6.7,2_feedback,1,reliable
11,7,2,2,2,8,1,6.7,2_feedback,1,reliable
11,8,3,1,1,8,1,6.7,2_feedback,1,reliable
11,9,4,2,1,8,1,6.7,2_feedback,1,reliable
11,10,1,1,2,8,1,6.7,2_feedback,1,reliable
11,11,2,2,1,8,1,6.7,2_feedback,1,reliable
11,12,2,2,2,8,1,6.7,2_feedback,1,reliable
11,13,3,1,2,8,1,6.7,2_feedback,1,reliable
11,14,3,1,2,8,1,6.7,2_feedback,1,reliable
11,15,1,1,2,8,1,6.7,2_feedback,1,reliable
11,17,4,2,2,8,1,6.7,2_feedback,1,reliable
11,18,1,1,1,8,1,6.7,2_feedback,1,reliable
11,19,2,2,1,8,1,6.7,2_feedback,1,reliable
11,20,4,2,2,8,1,6.7,2_feedback,1,reliable
11,21,3,1,2,8,1,6.7,2_feedback,1,reliable
11,22,2,2,2,8,1,6.7,2_feedback,1,reliable
11,23,1,1,1,8,1,6.7,2_feedback,1,reliable
11,24,3,1,1,8,1,6.7,2_feedback,1,reliable
11,25,1,1,1,8,1,6.7,2_feedback,1,reliable
11,26,4,2,1,8,1,6.7,2_feedback,1,reliable
11,27,3,1,2,8,1,6.7,2_feedback,1,reliable
11,28,4,2,1,8,1,6.7,2_feedback,1,reliable
11,29,2,2,1,8,1,6.7,2_feedback,1,reliable
11,30,1,2,2,8,1,6.7,2_feedback,0,reliable
11,31,3,1,1,8,1,6.7,2_feedback,1,reliable
11,32,2,2,2,8,1,6.7,2_feedback,1,reliable
11,2,3,1,2,9,2,6.65,2_feedback,1,unreliable
11,3,2,1,1,9,2,6.65,2_feedback,0,unreliable
11,4,4,2,1,9,2,6.65,2_feedback,1,unreliable
11,5,1,1,1,9,2,6.65,2_feedback,1,unreliable
11,6,2,2,2,9,2,6.65,2_feedback,1,unreliable
11,7,4,2,2,9,2,6.65,2_feedback,1,unreliable
11,8,1,2,2,9,2,6.65,2_feedback,0,unreliable
11,9,3,1,2,9,2,6.65,2_feedback,1,unreliable
11,10,1,1,1,9,2,6.65,2_feedback,1,unreliable
11,12,2,2,2,9,2,6.65,2_feedback,1,unreliable
11,14,1,1,1,9,2,6.65,2_feedback,1,unreliable
11,15,2,2,1,9,2,6.65,2_feedback,1,unreliable
11,16,3,1,2,9,2,6.65,2_feedback,1,unreliable
11,17,4,2,2,9,2,6.65,2_feedback,1,unreliable
11,18,3,1,1,9,2,6.65,2_feedback,1,unreliable
11,20,2,2,2,9,2,6.65,2_feedback,1,unreliable
11,21,2,2,1,9,2,6.65,2_feedback,1,unreliable
11,23,1,1,1,9,2,6.65,2_feedback,1,unreliable
11,24,4,2,2,9,2,6.65,2_feedback,1,unreliable
11,26,1,2,2,9,2,6.65,2_feedback,0,unreliable
11,27,3,1,2,9,2,6.65,2_feedback,1,unreliable
11,28,2,2,2,9,2,6.65,2_feedback,1,unreliable
11,29,1,2,2,9,2,6.65,2_feedback,0,unreliable
11,30,3,2,1,9,2,6.65,2_feedback,0,unreliable
11,31,4,2,2,9,2,6.65,2_feedback,1,unreliable
11,32,4,2,1,9,2,6.65,2_feedback,1,unreliable
11,2,4,2,2,10,1,6.65,2_feedback,1,reliable
11,3,2,2,1,10,1,6.65,2_feedback,1,reliable
11,4,3,1,1,10,1,6.65,2_feedback,1,reliable
11,5,3,1,2,10,1,6.65,2_feedback,1,reliable
11,6,2,2,2,10,1,6.65,2_feedback,1,reliable
11,7,1,1,1,10,1,6.65,2_feedback,1,reliable
11,9,2,2,2,10,1,6.65,2_feedback,1,reliable
11,10,4,2,2,10,1,6.65,2_feedback,1,reliable
11,11,1,1,1,10,1,6.65,2_feedback,1,reliable
11,12,1,1,2,10,1,6.65,2_feedback,1,reliable
11,13,3,1,1,10,1,6.65,2_feedback,1,reliable
11,14,4,2,1,10,1,6.65,2_feedback,1,reliable
11,15,2,1,2,10,1,6.65,2_feedback,0,reliable
11,16,3,1,1,10,1,6.65,2_feedback,1,reliable
11,17,1,1,2,10,1,6.65,2_feedback,1,reliable
11,19,2,2,1,10,1,6.65,2_feedback,1,reliable
11,20,4,2,2,10,1,6.65,2_feedback,1,reliable
11,21,2,1,2,10,1,6.65,2_feedback,0,reliable
11,23,3,1,1,10,1,6.65,2_feedback,1,reliable
11,24,4,2,1,10,1,6.65,2_feedback,1,reliable
11,25,4,2,2,10,1,6.65,2_feedback,1,reliable
11,26,3,1,2,10,1,6.65,2_feedback,1,reliable
11,27,2,2,1,10,1,6.65,2_feedback,1,reliable
11,28,1,1,1,10,1,6.65,2_feedback,1,reliable
11,29,4,2,1,10,1,6.65,2_feedback,1,reliable
11,30,3,1,2,10,1,6.65,2_feedback,1,reliable
11,31,2,2,1,10,1,6.65,2_feedback,1,reliable
11,32,1,1,1,10,1,6.65,2_feedback,1,reliable
11,1,3,1,1,11,2,6.35,2_feedback,1,unreliable
11,2,3,1,2,11,2,6.35,2_feedback,1,unreliable
11,4,4,1,1,11,2,6.35,2_feedback,0,unreliable
11,5,1,2,1,11,2,6.35,2_feedback,0,unreliable
11,6,2,2,2,11,2,6.35,2_feedback,1,unreliable
11,7,4,2,2,11,2,6.35,2_feedback,1,unreliable
11,8,1,1,2,11,2,6.35,2_feedback,1,unreliable
11,9,3,1,2,11,2,6.35,2_feedback,1,unreliable
11,10,1,1,1,11,2,6.35,2_feedback,1,unreliable
11,11,4,2,1,11,2,6.35,2_feedback,1,unreliable
11,12,2,2,2,11,2,6.35,2_feedback,1,unreliable
11,13,4,2,1,11,2,6.35,2_feedback,1,unreliable
11,14,1,1,1,11,2,6.35,2_feedback,1,unreliable
11,15,2,2,1,11,2,6.35,2_feedback,1,unreliable
11,16,3,1,2,11,2,6.35,2_feedback,1,unreliable
11,17,4,2,2,11,2,6.35,2_feedback,1,unreliable
11,18,3,1,1,11,2,6.35,2_feedback,1,unreliable
11,19,3,1,1,11,2,6.35,2_feedback,1,unreliable
11,20,2,2,2,11,2,6.35,2_feedback,1,unreliable
11,21,2,2,1,11,2,6.35,2_feedback,1,unreliable
11,22,1,1,2,11,2,6.35,2_feedback,1,unreliable
11,23,1,2,1,11,2,6.35,2_feedback,0,unreliable
11,24,4,2,2,11,2,6.35,2_feedback,1,unreliable
11,25,2,2,1,11,2,6.35,2_feedback,1,unreliable
11,26,1,1,2,11,2,6.35,2_feedback,1,unreliable
11,27,3,1,2,11,2,6.35,2_feedback,1,unreliable
11,28,2,2,2,11,2,6.35,2_feedback,1,unreliable
11,29,1,1,2,11,2,6.35,2_feedback,1,unreliable
11,30,3,1,1,11,2,6.35,2_feedback,1,unreliable
11,31,4,2,2,11,2,6.35,2_feedback,1,unreliable
11,32,4,2,1,11,2,6.35,2_feedback,1,unreliable
11,1,4,2,1,12,1,5.6,2_feedback,1,reliable
11,2,4,2,2,12,1,5.6,2_feedback,1,reliable
11,3,3,1,1,12,1,5.6,2_feedback,1,reliable
11,4,2,2,2,12,1,5.6,2_feedback,1,reliable
11,5,3,1,1,12,1,5.6,2_feedback,1,reliable
11,6,1,1,1,12,1,5.6,2_feedback,1,reliable
11,7,1,1,1,12,1,5.6,2_feedback,1,reliable
11,8,2,2,2,12,1,5.6,2_feedback,1,reliable
11,9,1,1,1,12,1,5.6,2_feedback,1,reliable
11,10,3,1,2,12,1,5.6,2_feedback,1,reliable
11,11,4,2,1,12,1,5.6,2_feedback,1,reliable
11,12,3,1,2,12,1,5.6,2_feedback,1,reliable
11,13,1,1,1,12,1,5.6,2_feedback,1,reliable
11,14,4,2,2,12,1,5.6,2_feedback,1,reliable
11,15,2,2,1,12,1,5.6,2_feedback,1,reliable
11,16,2,2,2,12,1,5.6,2_feedback,1,reliable
11,17,1,1,2,12,1,5.6,2_feedback,1,reliable
11,18,4,2,2,12,1,5.6,2_feedback,1,reliable
11,19,3,1,1,12,1,5.6,2_feedback,1,reliable
11,20,2,2,1,12,1,5.6,2_feedback,1,reliable
11,21,1,1,2,12,1,5.6,2_feedback,1,reliable
11,22,4,2,2,12,1,5.6,2_feedback,1,reliable
11,23,2,2,1,12,1,5.6,2_feedback,1,reliable
11,24,3,1,2,12,1,5.6,2_feedback,1,reliable
11,25,2,2,2,12,1,5.6,2_feedback,1,reliable
11,26,3,1,1,12,1,5.6,2_feedback,1,reliable
11,27,1,1,2,12,1,5.6,2_feedback,1,reliable
11,28,2,2,1,12,1,5.6,2_feedback,1,reliable
11,29,1,1,2,12,1,5.6,2_feedback,1,reliable
11,30,4,2,1,12,1,5.6,2_feedback,1,reliable
11,31,4,2,1,12,1,5.6,2_feedback,1,reliable
11,32,3,1,2,12,1,5.6,2_feedback,1,reliable
11,1,3,2,1,13,2,4.4,2_feedback,0,unreliable
11,2,3,1,2,13,2,4.4,2_feedback,1,unreliable
11,3,2,2,1,13,2,4.4,2_feedback,1,unreliable
11,4,4,2,1,13,2,4.4,2_feedback,1,unreliable
11,5,1,1,1,13,2,4.4,2_feedback,1,unreliable
11,6,2,2,2,13,2,4.4,2_feedback,1,unreliable
11,7,4,2,2,13,2,4.4,2_feedback,1,unreliable
11,8,1,1,2,13,2,4.4,2_feedback,1,unreliable
11,9,3,2,2,13,2,4.4,2_feedback,0,unreliable
11,10,1,1,1,13,2,4.4,2_feedback,1,unreliable
11,11,4,2,1,13,2,4.4,2_feedback,1,unreliable
11,12,2,2,2,13,2,4.4,2_feedback,1,unreliable
11,13,4,2,1,13,2,4.4,2_feedback,1,unreliable
11,14,1,1,1,13,2,4.4,2_feedback,1,unreliable
11,15,2,2,1,13,2,4.4,2_feedback,1,unreliable
11,16,3,1,2,13,2,4.4,2_feedback,1,unreliable
11,17,4,2,2,13,2,4.4,2_feedback,1,unreliable
11,18,3,1,1,13,2,4.4,2_feedback,1,unreliable
11,19,3,2,1,13,2,4.4,2_feedback,0,unreliable
11,20,2,1,2,13,2,4.4,2_feedback,0,unreliable
11,21,2,2,1,13,2,4.4,2_feedback,1,unreliable
11,22,1,1,2,13,2,4.4,2_feedback,1,unreliable
